count,hate_speech_count,offensive_language_count,neither_count,class,tweet
3,0,0,3,neutral,مرحباً محمد، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا خالد 🎉
3,0,0,3,neutral,مرحباً سارة، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,عمل رائع على الخطة يا محمد!
3,0,0,3,neutral,عمل رائع على المبادرة يا محمد!
3,0,0,3,neutral,عمل رائع على الخطة يا محمد!
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,عمل رائع على البحث يا فاطمة!
3,0,0,3,neutral,عمل رائع على المشروع الجديد يا سارة!
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,مرحباً أحمد، كيف حالك اليوم؟
3,0,0,3,neutral,عمل رائع على المبادرة يا سارة!
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,أحب الذهاب إلى العمل في نهاية الأسبوع
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,مبروك النجاح يا خالد 🎉
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,عمل رائع على الخطة يا خالد!
3,0,0,3,neutral,مبروك النجاح يا فاطمة 🎉
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,عمل رائع على المبادرة يا خالد!
3,0,0,3,neutral,مرحباً خالد، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا فاطمة 🎉
3,0,0,3,neutral,مرحباً خالد، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا ليلى 🎉
3,0,0,3,neutral,عمل رائع على البحث يا سارة!
3,0,0,3,neutral,مرحباً أحمد، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,عمل رائع على المشروع الجديد يا ليلى!
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,عمل رائع على المشروع الجديد يا خالد!
3,0,0,3,neutral,مبروك النجاح يا سارة 🎉
3,0,0,3,neutral,مرحباً خالد، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً محمد، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى العمل في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,مبروك النجاح يا أحمد 🎉
3,0,0,3,neutral,مبروك النجاح يا خالد 🎉
3,0,0,3,neutral,عمل رائع على المشروع الجديد يا أحمد!
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,مرحباً سارة، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,عمل رائع على المشروع الجديد يا محمد!
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,مرحباً محمد، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا أحمد 🎉
3,0,0,3,neutral,مرحباً خالد، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً محمد، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,عمل رائع على البحث يا أحمد!
3,0,0,3,neutral,مبروك النجاح يا خالد 🎉
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,مرحباً خالد، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً سارة، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا ليلى 🎉
3,0,0,3,neutral,عمل رائع على المبادرة يا خالد!
3,0,0,3,neutral,عمل رائع على المبادرة يا ليلى!
3,0,0,3,neutral,عمل رائع على الخطة يا أحمد!
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,مبروك النجاح يا أحمد 🎉
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,عمل رائع على المشروع الجديد يا خالد!
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,مرحباً أحمد، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,عمل رائع على البحث يا أحمد!
3,0,0,3,neutral,مرحباً أحمد، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً خالد، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً محمد، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا فاطمة 🎉
3,0,0,3,neutral,عمل رائع على البحث يا فاطمة!
3,0,0,3,neutral,عمل رائع على البحث يا خالد!
3,0,0,3,neutral,مرحباً سارة، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,مبروك النجاح يا سارة 🎉
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى العمل في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى العمل في نهاية الأسبوع
3,0,0,3,neutral,مرحباً ليلى، كيف حالك اليوم؟
3,0,0,3,neutral,عمل رائع على البحث يا أحمد!
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,عمل رائع على الخطة يا محمد!
3,0,0,3,neutral,مبروك النجاح يا أحمد 🎉
3,0,0,3,neutral,مرحباً فاطمة، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً ليلى، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً ليلى، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً ليلى، كيف حالك اليوم؟
3,0,0,3,neutral,عمل رائع على المشروع الجديد يا أحمد!
3,0,0,3,neutral,عمل رائع على المبادرة يا خالد!
3,0,0,3,neutral,مرحباً خالد، كيف حالك اليوم؟
3,0,0,3,neutral,عمل رائع على المبادرة يا محمد!
3,0,0,3,neutral,مرحباً فاطمة، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,مرحباً سارة، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً أحمد، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى العمل في نهاية الأسبوع
3,0,0,3,neutral,مرحباً أحمد، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,مرحباً خالد، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,مرحباً محمد، كيف حالك اليوم؟
3,0,0,3,neutral,عمل رائع على المشروع الجديد يا سارة!
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,مرحباً محمد، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا أحمد 🎉
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,مرحباً خالد، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً فاطمة، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً خالد، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا خالد 🎉
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,مرحباً ليلى، كيف حالك اليوم؟
3,0,0,3,neutral,عمل رائع على المشروع الجديد يا فاطمة!
3,0,0,3,neutral,مرحباً ليلى، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى العمل في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,عمل رائع على المبادرة يا سارة!
3,0,0,3,neutral,مبروك النجاح يا أحمد 🎉
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,عمل رائع على البحث يا أحمد!
3,0,0,3,neutral,أحب الذهاب إلى العمل في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,مبروك النجاح يا أحمد 🎉
3,0,0,3,neutral,مبروك النجاح يا خالد 🎉
3,0,0,3,neutral,مرحباً ليلى، كيف حالك اليوم؟
3,0,0,3,neutral,عمل رائع على الخطة يا ليلى!
3,0,0,3,neutral,مرحباً سارة، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً خالد، كيف حالك اليوم؟
3,0,0,3,neutral,عمل رائع على البحث يا خالد!
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,عمل رائع على البحث يا ليلى!
3,0,0,3,neutral,مرحباً فاطمة، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً خالد، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً سارة، كيف حالك اليوم؟
3,0,0,3,neutral,عمل رائع على المشروع الجديد يا ليلى!
3,0,0,3,neutral,مبروك النجاح يا ليلى 🎉
3,0,0,3,neutral,مبروك النجاح يا خالد 🎉
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,مرحباً ليلى، كيف حالك اليوم؟
3,0,0,3,neutral,عمل رائع على المشروع الجديد يا أحمد!
3,0,0,3,neutral,مبروك النجاح يا فاطمة 🎉
3,0,0,3,neutral,عمل رائع على الخطة يا محمد!
3,0,0,3,neutral,أحب الذهاب إلى العمل في نهاية الأسبوع
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,مبروك النجاح يا خالد 🎉
3,0,0,3,neutral,عمل رائع على الخطة يا خالد!
3,0,0,3,neutral,مرحباً سارة، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا خالد 🎉
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,أحب الذهاب إلى العمل في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى العمل في نهاية الأسبوع
3,0,0,3,neutral,مرحباً سارة، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,عمل رائع على الخطة يا محمد!
3,0,0,3,neutral,عمل رائع على المبادرة يا أحمد!
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,مرحباً فاطمة، كيف حالك اليوم؟
3,0,0,3,neutral,عمل رائع على المشروع الجديد يا خالد!
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,مرحباً ليلى، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا سارة 🎉
3,0,0,3,neutral,عمل رائع على المبادرة يا محمد!
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,مرحباً أحمد، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا أحمد 🎉
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,مبروك النجاح يا خالد 🎉
3,0,0,3,neutral,مرحباً أحمد، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,مرحباً محمد، كيف حالك اليوم؟
3,0,0,3,neutral,عمل رائع على المبادرة يا خالد!
3,0,0,3,neutral,مبروك النجاح يا ليلى 🎉
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,مبروك النجاح يا أحمد 🎉
3,0,0,3,neutral,مبروك النجاح يا سارة 🎉
3,0,0,3,neutral,مرحباً أحمد، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا خالد 🎉
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى العمل في نهاية الأسبوع
3,0,0,3,neutral,مرحباً ليلى، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,مرحباً أحمد، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً خالد، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً أحمد، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى العمل في نهاية الأسبوع
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,مرحباً ليلى، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً أحمد، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,مرحباً خالد، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,مبروك النجاح يا فاطمة 🎉
3,0,0,3,neutral,أحب الذهاب إلى العمل في نهاية الأسبوع
3,0,0,3,neutral,عمل رائع على الخطة يا أحمد!
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,عمل رائع على البحث يا خالد!
3,0,0,3,neutral,عمل رائع على المبادرة يا فاطمة!
3,0,0,3,neutral,مرحباً خالد، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,عمل رائع على الخطة يا خالد!
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,مبروك النجاح يا فاطمة 🎉
3,0,0,3,neutral,عمل رائع على المبادرة يا محمد!
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى العمل في نهاية الأسبوع
3,0,0,3,neutral,عمل رائع على البحث يا أحمد!
3,0,0,3,neutral,مبروك النجاح يا سارة 🎉
3,0,0,3,neutral,مرحباً محمد، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا أحمد 🎉
3,0,0,3,neutral,مبروك النجاح يا أحمد 🎉
3,0,0,3,neutral,عمل رائع على الخطة يا فاطمة!
3,0,0,3,neutral,مرحباً سارة، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً محمد، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا ليلى 🎉
3,0,0,3,neutral,مرحباً ليلى، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً أحمد، كيف حالك اليوم؟
3,0,0,3,neutral,عمل رائع على المبادرة يا فاطمة!
3,0,0,3,neutral,أحب الذهاب إلى العمل في نهاية الأسبوع
3,0,0,3,neutral,مرحباً فاطمة، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا ليلى 🎉
3,0,0,3,neutral,عمل رائع على الخطة يا خالد!
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,عمل رائع على المبادرة يا أحمد!
3,0,0,3,neutral,عمل رائع على البحث يا محمد!
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,مرحباً فاطمة، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,مبروك النجاح يا سارة 🎉
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,عمل رائع على الخطة يا ليلى!
3,0,0,3,neutral,مبروك النجاح يا ليلى 🎉
3,0,0,3,neutral,مبروك النجاح يا فاطمة 🎉
3,0,0,3,neutral,مرحباً ليلى، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,مرحباً فاطمة، كيف حالك اليوم؟
3,0,0,3,neutral,عمل رائع على البحث يا محمد!
3,0,0,3,neutral,عمل رائع على المشروع الجديد يا أحمد!
3,0,0,3,neutral,مرحباً أحمد، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,مرحباً ليلى، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا ليلى 🎉
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,عمل رائع على الخطة يا سارة!
3,0,0,3,neutral,مبروك النجاح يا ليلى 🎉
3,0,0,3,neutral,عمل رائع على المشروع الجديد يا سارة!
3,0,0,3,neutral,عمل رائع على المشروع الجديد يا ليلى!
3,0,0,3,neutral,مرحباً محمد، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,مرحباً سارة، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً ليلى، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً فاطمة، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا فاطمة 🎉
3,0,0,3,neutral,عمل رائع على الخطة يا فاطمة!
3,0,0,3,neutral,عمل رائع على المبادرة يا ليلى!
3,0,0,3,neutral,مرحباً أحمد، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا أحمد 🎉
3,0,0,3,neutral,مرحباً فاطمة، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا فاطمة 🎉
3,0,0,3,neutral,عمل رائع على المشروع الجديد يا محمد!
3,0,0,3,neutral,أحب الذهاب إلى العمل في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى العمل في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,مرحباً محمد، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا أحمد 🎉
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,مبروك النجاح يا خالد 🎉
3,0,0,3,neutral,مرحباً ليلى، كيف حالك اليوم؟
3,0,0,3,neutral,عمل رائع على البحث يا سارة!
3,0,0,3,neutral,عمل رائع على البحث يا فاطمة!
3,0,0,3,neutral,عمل رائع على البحث يا محمد!
3,0,0,3,neutral,عمل رائع على البحث يا محمد!
3,0,0,3,neutral,مرحباً فاطمة، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً محمد، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا أحمد 🎉
3,0,0,3,neutral,مرحباً خالد، كيف حالك اليوم؟
3,0,0,3,neutral,عمل رائع على المبادرة يا سارة!
3,0,0,3,neutral,مرحباً ليلى، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,عمل رائع على الخطة يا أحمد!
3,0,0,3,neutral,مبروك النجاح يا ليلى 🎉
3,0,0,3,neutral,مرحباً ليلى، كيف حالك اليوم؟
3,0,0,3,neutral,عمل رائع على البحث يا أحمد!
3,0,0,3,neutral,مرحباً سارة، كيف حالك اليوم؟
3,0,0,3,neutral,عمل رائع على المبادرة يا محمد!
3,0,0,3,neutral,مرحباً خالد، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً محمد، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا ليلى 🎉
3,0,0,3,neutral,عمل رائع على الخطة يا محمد!
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,عمل رائع على الخطة يا ليلى!
3,0,0,3,neutral,عمل رائع على البحث يا أحمد!
3,0,0,3,neutral,عمل رائع على البحث يا خالد!
3,0,0,3,neutral,عمل رائع على المبادرة يا محمد!
3,0,0,3,neutral,مبروك النجاح يا أحمد 🎉
3,0,0,3,neutral,مرحباً ليلى، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,مرحباً خالد، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا فاطمة 🎉
3,0,0,3,neutral,مبروك النجاح يا فاطمة 🎉
3,0,0,3,neutral,مرحباً محمد، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,عمل رائع على المشروع الجديد يا أحمد!
3,0,0,3,neutral,مرحباً فاطمة، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,مرحباً أحمد، كيف حالك اليوم؟
3,0,0,3,neutral,عمل رائع على البحث يا ليلى!
3,0,0,3,neutral,عمل رائع على المبادرة يا سارة!
3,0,0,3,neutral,أحب الذهاب إلى العمل في نهاية الأسبوع
3,0,0,3,neutral,مرحباً ليلى، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً خالد، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,عمل رائع على الخطة يا أحمد!
3,0,0,3,neutral,أحب الذهاب إلى العمل في نهاية الأسبوع
3,0,0,3,neutral,مرحباً خالد، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا أحمد 🎉
3,0,0,3,neutral,عمل رائع على المبادرة يا خالد!
3,0,0,3,neutral,مبروك النجاح يا خالد 🎉
3,0,0,3,neutral,مرحباً سارة، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا خالد 🎉
3,0,0,3,neutral,عمل رائع على البحث يا أحمد!
3,0,0,3,neutral,عمل رائع على المشروع الجديد يا خالد!
3,0,0,3,neutral,عمل رائع على البحث يا فاطمة!
3,0,0,3,neutral,أحب الذهاب إلى العمل في نهاية الأسبوع
3,0,0,3,neutral,مبروك النجاح يا فاطمة 🎉
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,مرحباً سارة، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا ليلى 🎉
3,0,0,3,neutral,مبروك النجاح يا خالد 🎉
3,0,0,3,neutral,أحب الذهاب إلى العمل في نهاية الأسبوع
3,0,0,3,neutral,مرحباً أحمد، كيف حالك اليوم؟
3,0,0,3,neutral,عمل رائع على المبادرة يا فاطمة!
3,0,0,3,neutral,مرحباً ليلى، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا سارة 🎉
3,0,0,3,neutral,عمل رائع على الخطة يا محمد!
3,0,0,3,neutral,عمل رائع على الخطة يا أحمد!
3,0,0,3,neutral,مبروك النجاح يا فاطمة 🎉
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,مبروك النجاح يا سارة 🎉
3,0,0,3,neutral,عمل رائع على البحث يا محمد!
3,0,0,3,neutral,عمل رائع على الخطة يا فاطمة!
3,0,0,3,neutral,مبروك النجاح يا خالد 🎉
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,أحب الذهاب إلى العمل في نهاية الأسبوع
3,0,0,3,neutral,عمل رائع على البحث يا ليلى!
3,0,0,3,neutral,مبروك النجاح يا أحمد 🎉
3,0,0,3,neutral,عمل رائع على المبادرة يا سارة!
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,مرحباً فاطمة، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا خالد 🎉
3,0,0,3,neutral,مبروك النجاح يا فاطمة 🎉
3,0,0,3,neutral,مبروك النجاح يا أحمد 🎉
3,0,0,3,neutral,عمل رائع على البحث يا سارة!
3,0,0,3,neutral,مرحباً خالد، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,مرحباً محمد، كيف حالك اليوم؟
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,مرحباً ليلى، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا فاطمة 🎉
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,عمل رائع على المشروع الجديد يا خالد!
3,0,0,3,neutral,مبروك النجاح يا سارة 🎉
3,0,0,3,neutral,أحب الذهاب إلى العمل في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,مبروك النجاح يا محمد 🎉
3,0,0,3,neutral,عمل رائع على الخطة يا أحمد!
3,0,0,3,neutral,مبروك النجاح يا سارة 🎉
3,0,0,3,neutral,عمل رائع على البحث يا فاطمة!
3,0,0,3,neutral,مبروك النجاح يا ليلى 🎉
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,عمل رائع على المشروع الجديد يا أحمد!
3,0,0,3,neutral,أحب الذهاب إلى العمل في نهاية الأسبوع
3,0,0,3,neutral,مرحباً فاطمة، كيف حالك اليوم؟
3,0,0,3,neutral,مرحباً محمد، كيف حالك اليوم؟
3,0,0,3,neutral,عمل رائع على المبادرة يا ليلى!
3,0,0,3,neutral,مرحباً سارة، كيف حالك اليوم؟
3,0,0,3,neutral,مبروك النجاح يا ليلى 🎉
3,0,0,3,neutral,مبروك النجاح يا سارة 🎉
3,0,0,3,neutral,أحب الذهاب إلى البلد في نهاية الأسبوع
3,0,0,3,neutral,عمل رائع على المبادرة يا فاطمة!
3,0,0,3,neutral,أحب الذهاب إلى الجامعة في نهاية الأسبوع
3,0,0,3,neutral,أحب الذهاب إلى المدرسة في نهاية الأسبوع
3,0,0,3,neutral,عمل رائع على الخطة يا محمد!
3,0,0,3,neutral,مبروك النجاح يا سارة 🎉
